open-tessera,pente-threat-4,pente-threat-31,pente-threat-22,open-tria,stretch-tria,open-pair,capture-threat,stretch-two,three-gap,pente-potential-1,pente-potential-2,captures,4-captures,can-block-trias,non-quiet-moves,move-index,not-in-shape,won
0,0,-1,0,-1,-1,0,-1,0,-2,0,0,-2,0,0,1,23,0,0
0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,1,1,10,3,1
0,0,0,0,0,0,-1,0,0,-2,0,0,0,0,1,3,20,0,1
0,0,0,0,0,0,-2,1,-2,0,0,0,-1,0,1,1,15,4,0
0,0,0,0,-1,0,1,0,-2,2,-1,0,-1,0,0,3,21,0,0
0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,2,6,0,1
0,0,0,0,-1,0,1,1,-1,2,0,0,0,0,0,3,19,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,-1,0,-1,1,-1,0,-2,0,0,-1,-2,-1,0,1,27,-1,0
0,0,0,0,0,0,-1,-1,1,0,0,-1,0,0,1,2,9,-2,0
0,0,0,0,0,0,1,1,-1,0,-1,0,-1,0,1,1,11,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,-1,0,0,1,1,0,-1,0,0,0,-1,0,0,1,25,0,0
0,0,-1,0,0,0,1,-1,1,0,0,0,1,0,0,1,14,1,1
0,0,0,0,0,-1,-1,0,2,0,1,0,1,0,0,5,24,0,1
0,0,-1,0,1,0,-1,-1,0,-2,0,0,0,0,0,1,18,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,0
0,0,0,0,0,-1,-1,1,1,-1,0,0,1,0,0,6,26,1,1
0,0,0,0,-1,0,0,2,-1,0,0,0,-1,0,0,4,17,2,0
0,0,0,0,0,0,-1,1,-1,0,0,0,-1,0,1,3,13,-1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,4,2,1
0,0,0,0,0,0,1,-2,0,0,0,0,1,0,1,0,16,-2,1
0,0,-1,0,-1,0,-1,1,-2,1,0,-2,-2,0,0,2,23,-1,0
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1,2,7,0,0
0,0,0,0,0,0,-1,0,1,-2,1,0,1,0,1,3,22,1,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,8,2,1
0,0,0,0,0,0,1,0,-1,0,-1,0,0,0,1,0,5,0,0
0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,2,12,2,1
0,0,0,0,1,-1,1,0,2,-1,0,1,2,1,0,7,28,0,1
0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,2,20,-5,1
0,0,0,0,0,0,-1,1,-6,1,-1,-1,-1,0,0,1,17,4,0
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,6,2,1
0,0,0,0,0,0,1,0,4,-1,0,0,1,0,1,0,24,-1,1
0,0,0,0,0,0,-2,-1,-1,1,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,-7,3,-1,0,-1,0,0,0,27,1,0
0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,2,9,-1,0
0,0,0,0,0,0,-1,0,2,-1,0,0,0,0,1,0,8,1,1
0,0,0,0,0,0,1,1,1,-1,0,0,0,0,1,3,16,-1,1
0,0,0,0,0,0,0,0,-3,1,0,0,0,0,1,0,7,1,0
0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,0,0,5,-2,0,0,1,0,1,0,26,0,1
0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,5,10,1,1
0,0,0,0,0,0,1,1,4,-1,0,0,0,0,1,1,22,-2,1
0,0,0,0,0,0,1,1,-1,0,-1,0,0,0,1,5,14,-1,1
0,0,0,0,-1,0,0,0,-5,1,0,0,-1,0,0,2,25,2,0
0,0,0,0,0,0,-1,0,-6,0,-1,0,0,0,0,0,19,5,0
0,0,0,0,0,0,1,0,0,-1,0,0,0,0,1,3,12,0,1
0,0,0,0,1,0,0,0,2,-3,0,0,1,0,1,6,30,0,1
0,0,0,0,0,0,0,0,-2,1,-1,0,0,0,1,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,-2,0,-1,0,-2,3,0,0,-1,0,0,4,29,1,0
0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,18,-4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,-1,0,0,0,0,-1,0,-4,0,0,0,-1,0,0,1,23,4,0
0,0,0,0,0,0,0,0,4,-3,0,0,1,0,1,2,28,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,15,3,0
0,-1,0,0,0,0,-1,0,-4,0,0,0,0,0,0,1,21,5,0
0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,13,1,0
0,0,0,0,0,0,0,1,-1,-1,0,0,-1,0,0,3,25,0,0
0,0,0,0,0,0,0,-2,4,2,0,0,2,1,1,0,48,-3,1
0,0,0,0,-1,0,-1,2,-4,-2,0,-2,-2,-1,1,4,49,4,0
0,0,0,0,0,0,-2,0,-1,0,0,0,0,0,1,0,10,5,1
0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,1,1,21,-1,0
0,-1,0,0,0,0,0,0,2,2,0,0,1,0,0,2,34,1,1
0,0,0,0,0,0,1,-1,1,0,0,0,0,0,1,0,11,-5,0
0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,1,2,15,-2,0
0,-1,0,0,0,0,0,-1,3,2,0,0,2,0,0,1,36,2,1
0,-1,0,0,0,0,-1,2,-3,-3,0,-1,-2,-1,0,1,39,2,0
0,0,0,0,0,0,0,2,-4,-2,0,0,-2,-1,1,4,45,2,0
0,0,0,0,0,0,-1,-1,1,0,0,0,1,0,1,0,20,2,1
0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,2,14,4,1
0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,19,0,0
0,0,-1,0,-1,0,0,1,-1,-1,0,0,-1,0,0,2,23,-1,0
0,0,0,0,0,0,0,2,-5,-2,0,0,-2,-1,1,2,47,3,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,3,12,5,1
0,0,0,0,-1,0,0,-2,4,2,0,0,2,1,0,2,44,-1,1
0,0,0,0,0,0,0,0,-4,-1,0,0,-1,0,1,6,31,1,0
0,0,0,0,0,0,0,1,-3,-3,0,0,-2,0,1,4,37,0,0
0,0,0,0,0,0,0,-3,3,1,0,0,2,1,1,0,40,-1,1
0,0,0,0,0,0,-1,-2,2,1,0,0,1,0,0,2,28,1,1
0,0,0,0,0,0,0,2,-3,-2,0,0,-2,-1,1,2,41,0,0
0,-1,0,0,0,0,0,-2,4,2,0,0,2,1,0,1,46,-1,1
0,0,0,0,0,-1,-1,-1,2,1,0,0,1,0,0,5,30,1,1
0,0,0,0,0,0,0,-1,1,1,0,0,1,0,0,0,26,2,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18,4,1
0,0,0,0,1,0,0,-1,1,4,-1,0,1,1,1,4,52,-1,1
0,-1,0,0,1,0,0,0,-1,0,0,0,-1,0,0,1,13,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1
0,0,0,0,1,0,0,-3,4,2,0,2,2,1,1,4,50,-4,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,2,8,1,1
0,0,0,0,0,-1,-1,1,-2,-1,0,0,-1,0,0,6,27,-1,0
0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,32,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,2,7,0,0
0,0,0,0,-1,0,0,-2,4,2,0,0,2,1,0,2,42,0,1
0,0,0,0,0,0,0,1,-2,-2,0,0,-1,0,1,4,29,0,0
-1,-2,0,0,0,0,-1,3,-4,-2,0,-2,-2,-1,1,4,51,4,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,4,1
0,0,0,0,0,0,0,0,-3,-2,0,0,-2,0,1,6,35,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,17,-3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,-1,1,1,0,0,1,0,0,2,24,2,1
0,0,0,0,0,0,1,-1,1,0,0,0,1,0,0,2,22,2,1
0,0,0,0,0,0,0,0,-3,-2,0,0,-1,0,1,6,33,-1,0
0,0,0,0,0,0,0,2,-4,-2,0,0,-2,-1,1,4,43,1,0
0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,-1,0
0,0,0,0,0,0,0,-1,2,1,0,0,1,0,1,1,38,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-1,0
0,0,0,0,0,-1,-3,-4,-2,-1,-1,-1,-1,0,0,5,29,3,0
0,0,-1,0,-1,0,0,0,2,-2,1,-1,0,0,0,1,25,2,0
0,0,-1,0,-1,0,-1,0,-6,-1,-2,-3,-3,0,0,3,31,2,0
0,0,0,-1,0,0,-2,-1,-5,-2,-2,-1,-2,0,0,1,33,2,0
0,0,0,0,-1,0,0,1,-1,0,0,0,0,0,0,5,11,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,2,13,1,0
0,0,0,0,0,-1,0,3,1,1,0,1,1,0,0,9,28,-3,1
0,0,-1,0,-1,1,3,4,4,1,2,1,1,0,0,2,30,-3,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,6,2,1
0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,17,3,0
0,0,0,0,0,0,0,-1,5,2,2,1,2,0,1,1,36,0,1
0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,19,4,0
0,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,1,22,-3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,0,0,-2,0,-1,0,0,0,0,23,3,0
0,0,-1,0,-1,0,-1,-3,-1,-1,0,-1,-1,0,0,1,27,3,0
0,0,0,0,-1,0,-1,-1,6,2,2,1,1,0,1,3,38,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,14,-1,1
0,-1,0,0,0,0,0,1,-7,-2,-2,-1,-2,0,0,1,35,2,0
0,0,0,0,0,0,1,0,-2,2,-1,1,0,0,1,4,24,-2,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,7,1,0
0,0,0,0,0,0,0,-1,5,2,2,1,2,0,1,3,34,-2,1
0,0,0,0,0,-1,-1,1,-2,2,-1,1,0,0,1,8,26,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,1,0,8,0,1
0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,7,16,-1,1
0,0,0,0,-1,0,-1,0,0,2,0,0,0,0,0,6,20,-3,1
0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,1,9,1,0
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,12,-1,1
0,0,0,0,0,1,1,1,4,2,1,1,2,0,1,6,32,-2,1
0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,2,21,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,15,3,0
0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,4,18,-3,1
0,0,-2,0,-2,0,0,2,-1,-2,0,-1,-2,0,1,3,37,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,-1,1
0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,2,17,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,3,24,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,2,10,-3,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,0,-1,0,0,1,0,0,1,0,1,2,18,-2,1
0,0,0,0,1,0,1,0,0,1,0,0,2,0,1,2,22,-4,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,-1,0,0,0,-2,0,0,0,0,0,-1,0,0,1,13,4,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,2,9,2,0
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,7,1,0
0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1,19,3,0
0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,1,11,3,0
0,-1,0,0,0,-1,-2,0,0,-1,0,0,-2,0,0,1,23,4,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,20,-2,1
0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,0,0,2,15,4,0
0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,16,-5,1
0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,14,-4,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,12,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1
0,-1,0,0,-1,0,-1,0,0,-1,0,-1,-2,0,0,1,21,5,0
0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,5,2,1
0,0,-1,0,-1,0,0,2,-1,0,0,0,-1,0,1,2,15,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,5,39,-2,1
0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,9,4,1
0,0,0,0,-1,0,-2,-1,-1,1,0,0,0,0,0,5,35,1,1
0,0,0,0,0,0,-1,-1,2,-1,0,0,0,0,1,0,18,-1,0
0,0,0,0,0,0,0,-2,1,-1,0,1,0,0,1,0,16,-2,0
0,0,0,0,-1,0,2,1,-2,1,0,0,0,0,0,3,19,1,1
0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,2,11,2,1
0,0,0,0,-1,0,1,1,-2,0,0,0,-1,0,0,3,21,2,1
0,0,0,0,-1,-1,1,-1,3,-1,0,1,-1,0,0,9,42,0,0
0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,2,13,1,1
0,0,0,0,0,0,-3,0,2,-1,0,0,0,0,1,1,20,3,0
0,0,0,0,-1,0,0,0,2,0,0,0,1,0,0,4,24,1,0
0,0,0,0,-1,0,-2,-1,-1,1,0,0,0,0,0,7,33,-2,1
0,0,0,0,-1,0,3,0,3,0,0,0,1,0,0,3,30,0,0
0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1,4,36,0,0
0,0,0,0,0,0,-2,0,-3,0,0,0,-1,0,1,3,29,0,1
0,-1,0,0,1,0,2,1,1,-1,0,0,0,0,0,1,34,2,0
0,0,-1,0,0,0,0,1,-2,1,0,0,0,0,0,1,17,2,1
0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,1,2,27,-1,1
0,0,0,0,1,0,-1,-1,0,0,0,0,0,0,1,7,14,-1,0
0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1,2,38,2,0
0,0,0,0,0,0,3,0,0,-1,0,0,0,0,0,2,32,1,0
0,0,-1,0,0,0,-1,0,-3,1,0,0,0,0,0,2,41,-1,1
0,0,0,0,0,1,-1,0,-3,1,0,-1,1,0,0,8,43,0,1
0,0,0,0,0,0,-2,-1,2,0,0,0,1,0,1,0,22,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,-1,0
0,-1,0,0,1,0,0,0,-3,0,0,0,-1,0,0,1,25,-1,1
0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,1,0,7,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,-1,1,0,0,1,0,0,1,0,8,-3,0
-1,-2,0,0,-1,-1,0,0,2,-1,0,0,-2,-1,0,3,44,-1,0
0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,10,40,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,-1,0,-2,0,-3,0,0,0,-1,0,1,7,31,0,1
0,0,0,0,-1,0,-1,0,3,0,0,0,1,0,0,2,26,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,10,0,0
0,0,0,0,0,0,1,0,-2,0,0,0,-1,0,0,0,23,-1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,-1,0
0,0,0,0,0,-1,-2,-1,3,0,0,0,1,0,0,3,28,1,0
0,-1,0,0,0,0,-1,-1,0,0,0,1,0,0,0,1,37,0,1
0,0,0,0,0,0,-1,1,-1,0,0,0,1,0,1,3,17,2,1
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,2,11,-3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
0,0,0,0,0,0,-1,2,-2,0,-1,0,0,0,1,4,15,1,1
0,0,0,0,-1,0,0,-2,1,0,0,0,0,0,0,2,14,0,0
0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,1,12,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,-1,0,0,0,0,1,-1,1,0,0,0,-1,0,0,1,20,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,-1,-2,1,0,0,0,0,1,0,1,8,19,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,1
0,0,0,0,-1,0,-1,0,1,0,0,0,0,0,0,2,10,2,0
0,0,-1,0,0,0,0,0,1,0,0,0,-1,0,0,1,16,3,0
0,0,0,0,-1,0,2,-1,0,0,0,0,-1,0,0,2,18,-1,0
0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,1,1,13,1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,8,2,0
0,0,0,0,0,0,-1,1,-2,0,0,0,1,0,1,8,21,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,-2,0
0,0,0,0,0,0,1,0,-2,0,0,0,0,0,1,0,5,0,1
0,0,0,0,0,0,1,0,-1,1,0,0,2,0,1,3,41,-1,1
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,8,2,0
0,0,0,0,0,0,-2,1,-1,-1,0,0,0,0,1,1,29,3,1
0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,1,0,32,0,0
0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,2,0
0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,2,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,-2,0
0,0,0,0,0,0,1,-1,0,-1,0,0,-1,0,0,0,34,2,0
0,0,-1,0,0,0,1,0,0,0,0,0,-1,0,0,1,30,2,0
0,0,0,0,0,0,-2,0,-1,-1,0,0,0,0,1,2,27,1,1
0,0,0,0,-1,0,1,0,-1,0,0,1,0,0,0,4,11,-2,1
0,0,0,0,0,0,-1,1,-1,1,-1,0,1,0,1,1,33,2,1
0,0,0,0,0,0,-2,-3,1,2,1,0,2,1,0,2,49,-3,1
0,0,-1,0,-1,0,2,-3,2,1,1,3,3,1,0,1,45,-5,1
0,0,0,0,0,0,0,0,-1,-1,0,0,-2,0,0,0,36,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,37,-1,1
0,0,-1,0,0,0,-1,0,1,-2,0,0,-2,0,0,1,42,3,0
0,-1,0,0,0,0,2,-4,2,1,1,3,3,1,0,1,47,-5,1
0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,0,5,19,3,1
0,0,0,0,-1,0,1,-1,1,0,0,0,1,0,0,4,22,-3,0
0,0,0,0,0,0,0,1,-1,0,0,-1,-1,0,1,1,21,5,1
0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,2,17,2,1
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,15,1,1
0,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,2,9,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,31,0,1
0,0,0,0,0,0,-2,4,-2,-1,-1,-3,-3,-1,1,6,46,5,0
0,0,0,0,0,0,1,0,-1,2,0,-1,2,0,1,1,43,-2,1
0,0,-1,0,1,0,-1,0,-1,-1,0,0,0,0,0,1,25,3,1
0,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,0,10,3,0
0,0,-1,0,0,0,-1,0,1,0,0,0,0,0,0,1,12,2,0
0,0,0,0,-1,0,1,0,1,1,0,0,0,0,0,2,26,-1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,39,-2,1
0,0,-1,0,1,0,-2,1,-1,0,0,-1,-1,0,1,2,23,3,1
0,0,0,0,-1,0,1,-1,0,1,0,1,0,0,0,2,24,1,0
0,0,0,0,-1,0,0,0,0,0,0,0,-2,0,0,2,38,1,0
0,0,0,0,0,0,-3,-1,0,0,0,-1,-2,0,0,0,40,2,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,2,7,-1,1
0,0,0,0,0,0,-2,4,-3,-1,-2,-3,-3,-1,1,4,48,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,-1,1,0,0,0,0,1,0,1,1,35,1,1
0,0,-1,0,0,0,2,0,1,1,0,0,0,0,0,1,28,-1,0
0,0,0,0,0,0,-1,3,-2,-2,-1,-2,-3,-1,1,3,44,6,0
0,0,0,0,0,0,-1,0,0,1,0,0,0,0,1,3,20,-1,0
0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,6,13,-1,1
0,0,0,0,0,0,1,1,-4,0,0,0,0,0,1,2,15,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-2,-2,2,0,0,0,0,0,1,2,14,0,1
0,0,0,0,-1,0,1,1,4,-1,0,0,0,0,0,3,31,0,0
0,0,0,0,-1,0,3,2,-3,1,0,0,0,0,1,6,44,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,5,19,-2,0
0,0,0,0,0,0,2,-1,-1,1,1,0,1,1,0,5,46,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,7,2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,3,11,1,0
0,-1,0,0,0,0,-2,-1,3,-1,0,0,0,0,0,1,43,1,0
0,0,0,0,0,0,-1,0,2,-1,0,0,0,0,0,0,39,3,0
0,0,0,0,0,0,-1,1,-2,0,0,0,-1,0,1,3,23,-1,0
0,0,0,0,0,0,-1,-1,-2,0,0,0,0,0,1,2,28,0,1
0,0,0,0,0,0,0,0,-2,1,0,0,0,0,1,2,40,0,1
0,-1,0,0,0,0,0,1,-3,1,0,0,-1,0,1,2,36,0,1
0,0,0,0,0,-1,-2,-1,-3,1,0,0,0,0,0,9,32,0,1
0,0,0,0,0,0,2,1,-3,1,0,0,0,0,1,5,42,-1,1
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,27,1,0
0,0,0,0,0,0,-1,-1,3,-1,0,0,1,0,0,2,35,2,0
0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,26,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,5,21,-3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,1
0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1,2,12,-1,1
0,-1,0,0,0,0,1,0,-3,1,0,0,0,0,0,1,38,-1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,10,-1,1
0,0,0,0,0,0,1,0,-3,0,0,0,-1,0,1,3,34,-1,1
0,0,0,0,0,-1,-2,-1,3,-1,0,0,0,0,0,3,41,0,0
0,0,0,0,-1,0,0,-1,4,0,0,0,0,0,0,5,16,-1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,-1,1
0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,29,1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,25,2,0
0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,3,20,3,1
0,0,0,0,0,0,-1,0,3,-1,0,0,0,0,0,3,33,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,9,3,0
0,-1,0,0,-1,0,-1,1,1,-1,-1,0,-1,-1,0,2,45,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,-1,-1,-3,1,0,0,0,0,1,4,30,0,1
0,0,0,0,0,-1,0,1,-2,0,0,0,0,0,0,4,13,1,0
0,0,0,0,0,0,0,1,-4,0,0,0,0,0,1,4,17,0,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,24,1,1
0,0,0,0,0,0,-2,-1,3,-1,0,0,0,0,0,2,37,2,0
0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,2,18,2,1
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,1,1,7,1,1
0,0,0,0,0,-1,-1,0,0,0,0,0,-2,0,0,6,18,-1,0
0,-1,0,0,0,1,1,0,0,0,0,0,2,0,0,2,19,1,1
0,0,0,0,0,0,-2,0,0,0,0,-1,1,0,1,2,21,1,1
0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,2,26,-1,0
0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,2,9,1,1
0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,3,6,0,0
0,0,0,0,-2,0,-1,2,-1,-1,0,0,-3,-1,0,6,34,0,0
0,-1,0,0,0,0,-1,1,0,0,0,0,-2,0,0,1,28,0,0
0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,3,24,0,0
